Actual_Variance,Forecasted_Variance
0.9485377648645659,1.026960155133393
0.08807976232265063,1.0182772239421143
0.5884063142691894,1.0197186486229277
0.3442443644552061,1.027437601001709
0.19732353915593384,1.0397564558857473
0.10445229325036709,1.032955566311157
0.3496741090667474,1.0260552584418456
0.13639582624481303,1.0163520010862475
0.11363422080232805,1.0143496891271286
0.4112940272732241,1.00743511855877
0.5382195887148732,1.011214165827722
0.00045718469732969157,1.0097819460585449
0.16722197296943234,1.0099715573594066
0.11854664180735497,1.0098500517602826
1.254040843459391,1.019856814639606
0.02075954101567436,1.0111731134509379
2.580030629471926,1.01380127963914
0.08928571772994447,1.0112726537383687
0.048519524311610836,1.0182619279666227
0.2759558029760759,1.0142925872196562
0.007521939224710872,1.0159851030204372
0.5153639588092543,1.0179249232555598
0.00018634879886468477,1.012317620206042
2.3251349993128305,1.0184940432867908
0.4554082357173955,1.0109284947434949
0.31170164687455326,1.0182452494960448
0.021544370892905135,1.0128283187949794
1.1796053813476943,1.0132544267330854
0.009837680397935226,1.0237014977787473
0.6215002780430791,1.0326070879976477
0.14784691073880826,1.0311388101552172
0.17426512266328062,1.0311319439838165
0.2906458731368292,1.0283143208646206
0.8363207266347542,1.0321544371628193
0.36394018858106203,1.0335152215634342
0.0015004862007831669,1.0331230752560223
0.00690520077186463,1.0307854087333341
0.12670536425048085,1.0322956383934416
1.7848602636413756e-05,1.0327170107306256
0.4563402624746558,1.0302933925522564
0.010806890047690582,1.0343862765720409
0.23936422253414097,1.0433049867998876
1.0722646911774978,1.0422820497693723
1.2153835753369622,1.0356447562362365
0.3147246054013363,1.0416611714050452
0.47457218891318687,1.0434091229435474
0.4689874265570978,1.0519154409759752
0.7251552939562449,1.0489211689924995
0.019985868837387375,1.0438805547830228
0.023615923753185424,1.0539755537203426
0.5578547331853384,1.0476061210825225
0.4470163377019198,1.0561792739798224
0.9835250730207369,1.0585815376847867
0.02903507592700545,1.0574622136235277
0.036705822309043075,1.0631375282304008
0.5835374108319987,1.0666358242534457
0.021786426371664797,1.0715336640015811
0.39270021276301387,1.07898152061547
0.0,1.0862373812771413
2.4304850523621773,1.0933656777085694
0.19710044424841097,1.093693942970011
0.0489523834186883,1.0912362351598093
0.2636943030420732,1.0948114238766655
0.00606691161059985,1.0802354968198
0.8309604490475,1.083774208064359
0.07698889813581872,1.0753836835036221
0.07829549156352741,1.08664002339123
0.09284018548642925,1.082171761467907
2.635469822611959,1.0785188451035457
0.002111229957958636,1.0716759034491603
0.0115419739187031,1.0769676480105872
0.03738722552886844,1.0756168697793942
0.6476079577340608,1.0809358962496978
0.9141582503756897,1.0801465128030725
0.034895517493005415,1.082886203234658
10.255385353685424,1.0926120835531072
37.361673288092945,1.0906127130009196
10.93711060730803,1.086697454576839
0.7830096013367261,1.0957439532219138
4.133833851004201,1.1019913315971854
0.017684265474221306,1.088858921631401
0.0005900133510227995,1.0809371725447023
0.062210328260285476,1.073806275943296
0.10570356601553578,1.0701317064593698
0.08102408073527048,1.0564969053939721
0.15411394840755277,1.0660061822866949
0.03169100290742242,1.0578318469111634
0.04693236385733494,1.0571634020047782
0.07841212086532835,1.0624801861307018
0.024415163194702497,1.0611596275192603
0.6027448473353797,1.060019030957775
0.38424971143505704,1.0661106995782073
0.5378873989207095,1.0601638279508305
0.019906300728961254,1.05258236646777
0.297633053746072,1.0509160117246417
0.005624960398836715,1.0550694245135306
0.45154084307575054,1.059141179604261
0.004149929108296225,1.051914957606351
0.007965466279570016,1.0419938407476144
0.0001839560834547786,1.034809595438721
0.21354816732033094,1.0390821149292346
0.1989914697330862,1.0340757498181123
0.001221528499487552,1.0298750704983604
0.5819253495520262,1.0302683040628475
0.11866163972168926,1.021045457673349
0.011430689704336382,1.0198972255177254
0.5780792660498087,1.0131574113858977
1.197787485173596,1.0106231917835742
0.0077962886295227735,1.0144725761762268
0.015200812492898333,1.0111453190613424
0.0719003241583992,1.0039768982927348
0.0009191381378714942,1.0246864569972853
3.0327553417601716,1.031103751003652
2.5332327761677487e-05,1.0335092456774706
0.007280853121969966,1.0362816067492329
0.1420103144848026,1.0445564810208268
0.05720786125633622,1.0448194127584645
1.3905576404624929,1.0430465921992815
7.372176999896221,1.0404188918259287
0.06887493547581486,1.0305975656713633
1.5951857710029456,1.0371893986304128
0.555990698545992,1.039488279776543
1.067769073400853,1.0376364417016524
0.007083554929451857,1.0420611339375112
0.7361380650156771,1.0572589403487813
0.00038713569615053017,1.059223451537686
2.6653073049206575,1.0531915437689983
0.016454099888496623,1.051827368035654
